,Coords,mean_dd_dist,stdev_dd_dist,mean_ev_dist,stdev_ev_dist,dist_from_mean_ev,dist_from_mean_dd,dd_mean,dd_stdev,ev_mean,ev_stdev,errors,sample_size,edge density,radius,delta_triangle,triangle_stdev,triangle count,triangle z-score,degree distribution,number of vertices
5,"[0.029486088548516025, 0.027401771460813712, 2]",109.51,4.79,17.03,0.34,18.58,137.05,"[5.266666666666667, 6.033333333333333, 6.366666666666666, 6.466666666666667, 6.766666666666667, 7.1, 7.233333333333333, 7.433333333333334, 7.6, 7.766666666666667, 7.9, 8.0, 8.033333333333333, 8.133333333333333, 8.2, 8.3, 8.333333333333334, 8.366666666666667, 8.433333333333334, 8.533333333333333, 8.6, 8.666666666666666, 8.733333333333333, 8.933333333333334, 9.0, 9.0, 9.066666666666666, 9.066666666666666, 9.133333333333333, 9.166666666666666, 9.2, 9.233333333333333, 9.333333333333334, 9.4, 9.433333333333334, 9.466666666666667, 9.566666666666666, 9.566666666666666, 9.633333333333333, 9.666666666666666, 9.766666666666667, 9.833333333333334, 9.866666666666667, 9.866666666666667, 9.9, 9.966666666666667, 10.0, 10.033333333333333, 10.1, 10.1, 10.133333333333333, 10.133333333333333, 10.166666666666666, 10.233333333333333, 10.266666666666667, 10.333333333333334, 10.366666666666667, 10.366666666666667, 10.433333333333334, 10.5, 10.5, 10.566666666666666, 10.7, 10.733333333333333, 10.8, 10.866666666666667, 10.9, 10.9, 10.933333333333334, 10.933333333333334, 10.933333333333334, 10.966666666666667, 10.966666666666667, 11.066666666666666, 11.1, 11.1, 11.133333333333333, 11.133333333333333, 11.166666666666666, 11.166666666666666, 11.2, 11.3, 11.4, 11.433333333333334, 11.433333333333334, 11.433333333333334, 11.533333333333333, 11.566666666666666, 11.6, 11.666666666666666, 11.733333333333333, 11.766666666666667, 11.8, 11.833333333333334, 11.833333333333334, 11.9, 11.9, 11.9, 11.933333333333334, 11.966666666666667, 12.066666666666666, 12.066666666666666, 12.066666666666666, 12.066666666666666, 12.133333333333333, 12.166666666666666, 12.2, 12.266666666666667, 12.266666666666667, 12.266666666666667, 12.3, 12.333333333333334, 12.366666666666667, 12.366666666666667, 12.4, 12.433333333333334, 12.466666666666667, 12.533333333333333, 12.633333333333333, 12.666666666666666, 12.733333333333333, 12.766666666666667, 12.8, 12.833333333333334, 12.9, 12.9, 12.9, 12.9, 12.9, 12.966666666666667, 13.033333333333333, 13.066666666666666, 13.1, 13.1, 13.1, 13.133333333333333, 13.2, 13.233333333333333, 13.266666666666667, 13.333333333333334, 13.366666666666667, 13.366666666666667, 13.4, 13.4, 13.466666666666667, 13.533333333333333, 13.566666666666666, 13.633333333333333, 13.7, 13.7, 13.766666666666667, 13.8, 13.866666666666667, 14.0, 14.033333333333333, 14.066666666666666, 14.1, 14.133333333333333, 14.133333333333333, 14.133333333333333, 14.166666666666666, 14.2, 14.2, 14.233333333333333, 14.266666666666667, 14.266666666666667, 14.266666666666667, 14.3, 14.333333333333334, 14.4, 14.433333333333334, 14.433333333333334, 14.5, 14.633333333333333, 14.633333333333333, 14.7, 14.733333333333333, 14.833333333333334, 14.866666666666667, 14.933333333333334, 14.966666666666667, 15.066666666666666, 15.1, 15.1, 15.166666666666666, 15.2, 15.233333333333333, 15.233333333333333, 15.266666666666667, 15.266666666666667, 15.366666666666667, 15.366666666666667, 15.366666666666667, 15.4, 15.466666666666667, 15.5, 15.6, 15.666666666666666, 15.733333333333333, 15.833333333333334, 15.9, 16.0, 16.033333333333335, 16.1, 16.1, 16.233333333333334, 16.266666666666666, 16.333333333333332, 16.366666666666667, 16.366666666666667, 16.4, 16.433333333333334, 16.566666666666666, 16.633333333333333, 16.7, 16.766666666666666, 16.8, 16.866666666666667, 16.933333333333334, 17.033333333333335, 17.066666666666666, 17.066666666666666, 17.133333333333333, 17.166666666666668, 17.3, 17.433333333333334, 17.466666666666665, 17.5, 17.566666666666666, 17.733333333333334, 17.766666666666666, 17.833333333333332, 18.0, 18.1, 18.166666666666668, 18.3, 18.3, 18.4, 18.533333333333335, 18.6, 18.766666666666666, 18.8, 18.933333333333334, 19.033333333333335, 19.166666666666668, 19.366666666666667, 19.433333333333334, 19.733333333333334, 20.0, 20.2, 20.366666666666667, 20.466666666666665, 20.633333333333333, 20.733333333333334, 21.0, 21.2, 21.466666666666665, 21.833333333333332, 22.1, 22.4, 22.766666666666666, 23.033333333333335, 23.466666666666665, 23.9, 24.333333333333332, 25.0, 25.766666666666666, 26.266666666666666, 27.1, 28.266666666666666, 29.233333333333334, 30.366666666666667, 32.5, 34.46666666666667, 36.53333333333333, 39.96666666666667, 44.3, 50.63333333333333, 59.96666666666667]","[0.8919392106839769, 0.7063206700139031, 0.6046119049072352, 0.618241233033047, 0.5587684871413402, 0.3958114029012639, 0.49553562491061676, 0.5587684871413402, 0.48989794855663554, 0.4955356249106168, 0.3958114029012638, 0.3651483716701107, 0.4068851871911235, 0.4988876515698588, 0.47609522856952335, 0.4582575694955841, 0.47140452079103173, 0.48189440982669873, 0.49553562491061676, 0.498887651569859, 0.48989794855663554, 0.47140452079103173, 0.4422166387140533, 0.35901098714230006, 0.2581988897471611, 0.2581988897471611, 0.3590109871423003, 0.3590109871423003, 0.4268749491621898, 0.4533823502911815, 0.47609522856952335, 0.49553562491061687, 0.47140452079103173, 0.48989794855663554, 0.49553562491061676, 0.498887651569859, 0.49553562491061676, 0.49553562491061676, 0.48189440982669873, 0.47140452079103173, 0.4229525846816507, 0.372677996249965, 0.33993463423951886, 0.33993463423951886, 0.30000000000000004, 0.31446603773522014, 0.3651483716701107, 0.31446603773522025, 0.30000000000000004, 0.30000000000000004, 0.33993463423951875, 0.33993463423951875, 0.372677996249965, 0.4229525846816507, 0.4422166387140533, 0.47140452079103173, 0.48189440982669884, 0.48189440982669884, 0.49553562491061676, 0.5, 0.5, 0.49553562491061676, 0.4582575694955841, 0.4422166387140533, 0.4, 0.33993463423951886, 0.2999999999999999, 0.2999999999999999, 0.24944382578492943, 0.24944382578492943, 0.24944382578492943, 0.17950549357115003, 0.17950549357115003, 0.24944382578492935, 0.30000000000000004, 0.30000000000000004, 0.3399346342395188, 0.3399346342395188, 0.372677996249965, 0.372677996249965, 0.4, 0.4582575694955841, 0.48989794855663554, 0.49553562491061676, 0.49553562491061676, 0.49553562491061676, 0.498887651569859, 0.49553562491061676, 0.48989794855663554, 0.47140452079103173, 0.4422166387140533, 0.4229525846816507, 0.4, 0.372677996249965, 0.372677996249965, 0.39581140290126376, 0.39581140290126376, 0.39581140290126376, 0.35901098714230006, 0.31446603773522036, 0.35901098714230006, 0.35901098714230006, 0.35901098714230006, 0.35901098714230006, 0.4268749491621898, 0.4533823502911815, 0.4760952285695235, 0.4422166387140533, 0.4422166387140533, 0.4422166387140533, 0.4582575694955841, 0.47140452079103173, 0.48189440982669873, 0.48189440982669873, 0.48989794855663554, 0.49553562491061676, 0.498887651569859, 0.498887651569859, 0.5467073155618909, 0.53748384988657, 0.5120763831912406, 0.49553562491061687, 0.4760952285695235, 0.4533823502911815, 0.39581140290126376, 0.39581140290126376, 0.39581140290126376, 0.39581140290126376, 0.39581140290126376, 0.31446603773522036, 0.3144660377352203, 0.35901098714230006, 0.39581140290126376, 0.39581140290126376, 0.39581140290126376, 0.33993463423951886, 0.39999999999999997, 0.4229525846816507, 0.4422166387140533, 0.47140452079103173, 0.48189440982669873, 0.48189440982669873, 0.48989794855663554, 0.48989794855663554, 0.498887651569859, 0.5617433182117574, 0.5587684871413403, 0.5467073155618909, 0.5259911279353169, 0.5259911279353169, 0.49553562491061687, 0.5416025603090641, 0.49888765156985904, 0.4472135954999579, 0.40688518719112354, 0.3590109871423001, 0.3958114029012638, 0.42687494916219, 0.42687494916219, 0.42687494916219, 0.4533823502911815, 0.4, 0.4, 0.4229525846816507, 0.4422166387140533, 0.4422166387140533, 0.4422166387140533, 0.4582575694955841, 0.47140452079103173, 0.48989794855663554, 0.49553562491061676, 0.49553562491061676, 0.5627314338711378, 0.5467073155618909, 0.5467073155618909, 0.5259911279353169, 0.5120763831912406, 0.521749194749951, 0.49888765156985904, 0.573488351136175, 0.6046119049072353, 0.5120763831912404, 0.47258156262526074, 0.47258156262526074, 0.4533823502911815, 0.39999999999999997, 0.4229525846816507, 0.4229525846816507, 0.4422166387140533, 0.4422166387140533, 0.48189440982669873, 0.48189440982669873, 0.48189440982669873, 0.48989794855663554, 0.498887651569859, 0.5, 0.5537749241945382, 0.53748384988657, 0.5120763831912406, 0.582141639885766, 0.5972157622389638, 0.5773502691896257, 0.6046119049072353, 0.5972157622389637, 0.5972157622389637, 0.5587684871413401, 0.5120763831912406, 0.5374838498865702, 0.6046119049072349, 0.6046119049072349, 0.6110100926607785, 0.6155395104206465, 0.6155395104206465, 0.6046119049072349, 0.5859465277082316, 0.5587684871413403, 0.6000000000000001, 0.5617433182117574, 0.573488351136175, 0.5467073155618909, 0.5734883511361751, 0.5734883511361751, 0.6182412330330466, 0.6368324391514268, 0.5859465277082316, 0.667499479816693, 0.618241233033047, 0.6191391873668903, 0.6674994798166932, 0.6289320754704398, 0.6155395104206458, 0.687184270936277, 0.6324555320336759, 0.6506407098647711, 0.6368324391514268, 0.6403124237432848, 0.6403124237432848, 0.6110100926607785, 0.5617433182117573, 0.5537749241945384, 0.4955356249106169, 0.4760952285695236, 0.573488351136175, 0.6046119049072353, 0.6368324391514268, 0.6046119049072352, 0.5587684871413402, 0.6289320754704402, 0.5773502691896257, 0.6531972647421808, 0.6574360974438672, 0.618241233033047, 0.7063206700139028, 0.7272474743090473, 0.816496580927726, 0.832666399786453, 0.8055363982396382, 0.8595864638818419, 0.9073771725877466, 0.879393730551528, 0.9551032521262937, 1.1100550536897809, 1.1756794725698931, 1.2206555615733703, 1.3743685418725533, 1.2649110640673518, 1.3585122581543219, 1.3148721948877344, 1.4910846164230027, 1.611072796479276, 1.8740923729160792, 2.1982316125063397, 2.4460853078609777, 2.860458393723324, 2.390722810272148, 3.092823233803632, 4.605431575867781, 6.300705427877809, 7.79522645954276]","[-8.518006357097336, -8.011548819212226, -7.649086598375829, -7.412138938035694, -7.200129020699029, -7.024349878493564, -6.863008344224711, -6.757097726116354, -6.602899439881824, -6.4923082148847975, -6.371463260579151, -6.278402074699936, -6.173353844209023, -6.083161086728428, -5.998097753451502, -5.904679425533394, -5.828578537098244, -5.74548090643665, -5.675781378653715, -5.59971237187695, -5.529042928162968, -5.4557926230166, -5.380383385980859, -5.3092128401841965, -5.24370043053292, -5.17316658034261, -5.104408320335302, -5.039075980806234, -4.976849534072726, -4.922952003614445, -4.862046830266708, -4.801405607796891, -4.747916255475164, -4.6913475639602895, -4.635325904740809, -4.577551531391322, -4.515808343245413, -4.467167676377901, -4.412109046204306, -4.348639965960191, -4.300191869281341, -4.2349743702216776, -4.181838900410936, -4.12725613402407, -4.070616727397495, -4.0145500479015945, -3.9662112137893315, -3.9071432891929145, -3.8576668692698965, -3.808715691034771, -3.7566551964096377, -3.7066745551969262, -3.6647868917595554, -3.6234015379107576, -3.5640352592483677, -3.513651652596224, -3.4735999457270976, -3.4256966593128606, -3.376436504607298, -3.3252218890326377, -3.2782972027514528, -3.2283276820712516, -3.1774969392707453, -3.13485347577963, -3.085819495522967, -3.0438805552389465, -3.0018793692602923, -2.9593592203352417, -2.9100662038785354, -2.864428250622154, -2.8171841671298314, -2.770680215678852, -2.72601511946758, -2.688576837239203, -2.641710429395758, -2.60081759306039, -2.5520211067802436, -2.503263543344578, -2.4612521124496167, -2.4261423807219495, -2.384173033187051, -2.3410414261972687, -2.29350707698999, -2.257667292546789, -2.2138820555699223, -2.166329034489215, -2.122122052671854, -2.0826393504261564, -2.037508529578061, -2.0014066925199243, -1.9570900357035226, -1.9160215389794346, -1.879577293932953, -1.8349856105385052, -1.7922794282939307, -1.7519701104795573, -1.7126358195752318, -1.670927932341383, -1.6306191906063365, -1.5940728338405195, -1.5520910284720064, -1.511299967655749, -1.4759087376830322, -1.4284741330081832, -1.390231172425286, -1.354130529473809, -1.3141583348118717, -1.27205259239917, -1.234494853392644, -1.1986029219973817, -1.150566045684609, -1.1086043935307062, -1.0640074418655379, -1.0249445536367314, -0.9862961018615675, -0.9509556020263659, -0.9174012206505596, -0.8725569112074607, -0.8373190369814447, -0.794648716635486, -0.7569691108904937, -0.7197427594323692, -0.6793365849996499, -0.6443655188478377, -0.6074365591028086, -0.5678676553800702, -0.5313363014486738, -0.49394937228437746, -0.4543465948199796, -0.41639747369397406, -0.3794138142762627, -0.3410735321251442, -0.29867448305882227, -0.2604990752726474, -0.21924531254552196, -0.18822271767542892, -0.14589530582736845, -0.10349038528611139, -0.06905079236227857, -0.024041925748717347, 0.029303909637601672, 0.07335639127021149, 0.11622234653763973, 0.1533024849374262, 0.19477039527509116, 0.23408610153122594, 0.2680229745651165, 0.30643036692250053, 0.3549997749569729, 0.3928132043938482, 0.42734193474252113, 0.4666717299808841, 0.5024845986140093, 0.5375036242779517, 0.5766310534456491, 0.6177628672347052, 0.6601327724607771, 0.6921991823389549, 0.7392736285284357, 0.7705295866422677, 0.8131469781824452, 0.8483090495552109, 0.8859442128333482, 0.9255825494675805, 0.9665582398647866, 1.0094836616579619, 1.0428008361939374, 1.082505604887132, 1.1233874395641383, 1.1611266373043898, 1.2012430420983489, 1.2416428245824405, 1.2795977626417818, 1.322441948209971, 1.3578366013582153, 1.4026673997019705, 1.4404640084351994, 1.4832927931861728, 1.5222634289740402, 1.5664392355237253, 1.606596855149612, 1.6440981478358172, 1.6839860794785027, 1.7288088008812426, 1.7711719075896148, 1.8104307751630244, 1.846770776980304, 1.8870551918491576, 1.934519796956639, 1.9704955892077731, 2.013377073925, 2.056954717836474, 2.096990781128232, 2.1394108301615122, 2.180923987965737, 2.222072909474922, 2.2704126851755064, 2.3087494082288758, 2.350479054650243, 2.396223301219212, 2.4396035666364537, 2.477561120778222, 2.5243036511197388, 2.5632974771666412, 2.6120927876678466, 2.650090167598129, 2.69871463595386, 2.741465333159691, 2.792513320248176, 2.8398161694132473, 2.8848109406555333, 2.934752240897838, 2.983530256044319, 3.0224218597693255, 3.068560732003227, 3.1194957009076876, 3.1710956895383364, 3.2169427754159465, 3.2602304599536707, 3.3097734861485133, 3.353446195025817, 3.3988360115036524, 3.4547316611073735, 3.506109568711729, 3.5471855533669836, 3.601100076606589, 3.644047848543046, 3.6963450068846364, 3.750782420595558, 3.7933664049525166, 3.8497097766080657, 3.9013150007694266, 3.957950161630744, 4.011800020078147, 4.0663791951218355, 4.11756789193485, 4.177804810354007, 4.2256761278850385, 4.284719074564316, 4.33582724228254, 4.399474105213729, 4.445994433067434, 4.506296732095682, 4.550991731082177, 4.610747190941681, 4.664064543935756, 4.730479890147143, 4.79097993000179, 4.856362491276747, 4.915460435744991, 4.983622959220573, 5.054392943909813, 5.124406028123461, 5.188679238260149, 5.25887277483682, 5.3327855988691475, 5.4078681259528, 5.471068325995281, 5.559999873223068, 5.629979524655684, 5.710593146636394, 5.772792030356467, 5.867673583012651, 5.947318512436806, 6.027492478278304, 6.114148181467175, 6.204820123664131, 6.323562211684349, 6.4321522458594815, 6.545297037407535, 6.6937598443490565, 6.842369003874448, 6.993812018979778, 7.169037516726399, 7.363289634974862, 7.608912008718255, 7.941443889346344, 17.3951193084515]","[0.2459472504867523, 0.17360112792664212, 0.17124808044281056, 0.14240964869753436, 0.12396699763583573, 0.12640622051253586, 0.10550408880717058, 0.09960880456238351, 0.09248328061015974, 0.07980670704154191, 0.07731233601418698, 0.07879288798017146, 0.0885260741568156, 0.08711068822629484, 0.07891138365027918, 0.05253470534908829, 0.07028677234133077, 0.061428048126344885, 0.06320700375295475, 0.06821512424759887, 0.06944184270537437, 0.07316509410112995, 0.07091128694256599, 0.06845815506826206, 0.0625998436014736, 0.06909261012299339, 0.07104193615149214, 0.06942252260939635, 0.07289497983818051, 0.07417306420312246, 0.06581478190179245, 0.07152245218605988, 0.06744279940141089, 0.06867319722967438, 0.06395738888514788, 0.0724536407425135, 0.07123634190355563, 0.0701336165210706, 0.066238180728897, 0.06288991241618397, 0.06645419117408106, 0.06526987836717305, 0.07146880296988456, 0.06540129545130824, 0.06303958962203784, 0.06802890192147139, 0.06266802195139032, 0.05167999524680818, 0.05472074146484794, 0.062327020340666235, 0.06034535555161343, 0.05270851883614638, 0.05555329543727255, 0.0582142397268789, 0.053720503907286665, 0.05116001261649712, 0.05069413439906378, 0.04950392719493523, 0.04462374404658968, 0.049205344367027296, 0.04333628845686764, 0.050494213182186186, 0.047931294034018454, 0.04354883891508142, 0.04764811914881988, 0.047464636531461275, 0.04914331674578819, 0.048541511070261785, 0.047568127549265427, 0.05112268749867405, 0.05188695249312031, 0.044442857148585646, 0.04544918990936134, 0.044442955268585646, 0.04753811294215159, 0.05088193947644146, 0.04779867851099791, 0.04490085129893674, 0.03998947339909577, 0.038966741030824294, 0.04654453721702292, 0.039916428365001096, 0.04474635732486185, 0.04438094527643631, 0.0446456428234249, 0.04196918823633132, 0.044025585408001736, 0.036639167368241285, 0.03864320567777602, 0.0411333400810834, 0.03427959683707413, 0.03714379835141512, 0.03978590703492248, 0.042014355973019335, 0.04317776186723769, 0.0414875755617805, 0.040989470119466125, 0.04139516333561818, 0.03550435061068409, 0.03488264008641245, 0.03245328982073417, 0.03799060528884026, 0.04033746578651228, 0.03658303781048051, 0.0329631915902377, 0.026825819759655166, 0.02885746790138955, 0.02836667998160051, 0.029723951307065406, 0.03512765705290883, 0.028817606214092056, 0.028685540467068622, 0.034036032999201604, 0.0348765109409397, 0.03542232718589119, 0.03921207424252996, 0.034397035516093244, 0.03493491073289746, 0.027311630571914734, 0.027610768379234003, 0.029563279295619187, 0.03015413552385203, 0.028881577794873832, 0.03240380499774066, 0.02579906356546211, 0.02824904936130647, 0.0290519394124181, 0.033899151014064724, 0.03279781576518884, 0.028635821695630465, 0.02789769092278338, 0.025231761730924607, 0.02424538251657147, 0.025569597666501742, 0.021352754290306458, 0.021420490966921772, 0.02806120400942469, 0.029407887181200583, 0.026564567769117628, 0.04170078396442781, 0.04224507853727306, 0.03228863905022366, 0.02927983328071891, 0.03243989331151657, 0.02772044201207169, 0.025592082131155457, 0.02949041430044263, 0.0274712593703128, 0.023037896127028373, 0.024356128186895427, 0.026091518146389964, 0.024262789756896223, 0.02073205051287093, 0.02867729978537281, 0.028372182614776344, 0.0251941436650064, 0.022411537078257285, 0.02390397792375283, 0.025179144659521605, 0.026953717041483954, 0.02559465890255362, 0.023092315625727708, 0.027745123200432834, 0.02580349050963857, 0.030153312137000857, 0.03311096800484703, 0.028477413833399242, 0.030828786879990036, 0.03282094080368404, 0.03282342773320744, 0.02995061661018835, 0.031775345804475864, 0.03563416418554845, 0.0377926782442808, 0.03196481246908348, 0.025859431881337578, 0.03174404890776209, 0.028246033706652265, 0.03565287375582819, 0.03181153357020451, 0.033066882117965365, 0.03433799489427377, 0.03516572435337408, 0.02889434169887151, 0.0328972491844386, 0.039540149532748106, 0.03956924185117925, 0.04211843715278575, 0.039533222715304434, 0.03865293826441801, 0.038155616486093946, 0.03573826015167285, 0.04338615725926793, 0.04145481634902766, 0.03907963834139663, 0.04591167023604462, 0.04459246513005301, 0.041701301928348276, 0.04039212568308753, 0.04032527826995905, 0.03887491830536694, 0.03801180299160809, 0.04004173703431983, 0.039255311065162946, 0.040818191713028126, 0.03933344664797777, 0.04350635024700803, 0.044921269098428404, 0.04132650884260495, 0.04319409339802568, 0.04342930342967915, 0.04811838604057404, 0.04446728538555803, 0.04199500199975527, 0.04503765161169167, 0.05052535038651789, 0.04998581648956837, 0.05063780285412132, 0.053454404306562536, 0.053127493896304626, 0.052347587754642544, 0.05246011318776507, 0.056799986690768245, 0.057124473220887616, 0.06254306837723857, 0.05701023494195505, 0.0687198180191697, 0.06772367309416975, 0.06341512964905492, 0.06114642539954375, 0.06130884724256796, 0.05832438969628329, 0.059988323996591625, 0.05635463391028574, 0.06088768825879477, 0.06581575856543838, 0.06490812924848573, 0.06241486653138901, 0.06528182113629057, 0.07142187881566296, 0.06421840338225997, 0.05988181873220696, 0.060851034859139834, 0.058823508444553814, 0.055182308265942816, 0.055824850772265795, 0.06402686601651426, 0.06621402320326934, 0.06132039847834869, 0.06329957632113607, 0.06548821025015521, 0.06889405193365658, 0.06585588421650701, 0.074703181895219, 0.07451735212733845, 0.07552913422646056, 0.07416157107557624, 0.08644997549818931, 0.07189854483063715, 0.07024943738498202, 0.07663324004397531, 0.08005498806647891, 0.06652353018245241, 0.07501518531681473, 0.0636766149354896, 0.0697984161286984, 0.07249028171530188, 0.08466409247045298, 0.10563533377944942, 0.11633151805924817, 0.10873199508717463, 0.12155810057907791, 0.12042982259777284, 0.09846139864326796, 0.07983882296173996, 0.15821075012206395, 0.19828532932419565, 0.3705825862449933]",110.83,30,0.05897217709703205,0.06850442865203428,3572.7666666666664,36.01636973500923,4055.0,99.19841152657334,"[2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 4.0, 5.0, 5.0, 5.0, 5.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 11.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 12.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 14.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 18.0, 19.0, 19.0, 19.0, 19.0, 19.0, 19.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 23.0, 23.0, 23.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 24.0, 25.0, 25.0, 25.0, 25.0, 26.0, 27.0, 27.0, 28.0, 28.0, 28.0, 29.0, 29.0, 29.0, 30.0, 31.0, 31.0, 32.0, 33.0, 33.0, 33.0, 34.0, 34.0, 34.0, 36.0, 38.0, 39.0, 44.0, 50.0, 53.0, 54.0, 55.0, 55.0, 56.0, 74.0, 75.0, 92.0, 93.0]",1
